[2024-10-23 15:15:15,555][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:52,745][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:52,795][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:52,813][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:52,816][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:52,848][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:52,864][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:52,909][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:52,927][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:52,945][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:53,068][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:53,109][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:53,118][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:53,346][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:53,645][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:53,880][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:53,885][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:53,897][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:53,930][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:53,936][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:53,990][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:53,991][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:54,121][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:54,157][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:54,239][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:54,367][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:54,433][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:55,967][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:56,189][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:56,402][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:56,404][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:56,410][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:57,013][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:57,030][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:57,085][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:57,284][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:57,456][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:57,470][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:57,903][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:58,782][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:58,811][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:58,820][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:58,833][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:58,836][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:58,853][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:58,885][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:58,927][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:58,940][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:58,955][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:58,956][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:58,981][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:59,030][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:59,053][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:59,056][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:59,083][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:59,127][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:59,289][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:59,345][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:23:59,943][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:00,581][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:00,582][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:00,582][openai._base_client][INFO] - Retrying request to /chat/completions in 51.000000 seconds
[2024-10-23 15:24:00,582][openai._base_client][INFO] - Retrying request to /chat/completions in 51.000000 seconds
[2024-10-23 15:24:00,592][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:00,593][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:00,593][openai._base_client][INFO] - Retrying request to /chat/completions in 51.000000 seconds
[2024-10-23 15:24:00,593][openai._base_client][INFO] - Retrying request to /chat/completions in 51.000000 seconds
[2024-10-23 15:24:00,594][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:00,594][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:00,596][openai._base_client][INFO] - Retrying request to /chat/completions in 51.000000 seconds
[2024-10-23 15:24:00,596][openai._base_client][INFO] - Retrying request to /chat/completions in 51.000000 seconds
[2024-10-23 15:24:00,597][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:00,598][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:00,598][openai._base_client][INFO] - Retrying request to /chat/completions in 51.000000 seconds
[2024-10-23 15:24:00,599][openai._base_client][INFO] - Retrying request to /chat/completions in 51.000000 seconds
[2024-10-23 15:24:00,634][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:00,635][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:00,642][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:00,642][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:00,643][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:00,643][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:00,648][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:00,648][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:00,655][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:00,655][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:00,665][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:00,666][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:00,666][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:00,667][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:00,669][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:00,669][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:00,677][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:00,677][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:00,685][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:00,685][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:00,911][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:01,157][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:01,787][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:01,787][openai._base_client][INFO] - Retrying request to /chat/completions in 49.000000 seconds
[2024-10-23 15:24:01,796][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:01,797][openai._base_client][INFO] - Retrying request to /chat/completions in 49.000000 seconds
[2024-10-23 15:24:01,813][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:01,814][openai._base_client][INFO] - Retrying request to /chat/completions in 49.000000 seconds
[2024-10-23 15:24:01,815][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:01,816][openai._base_client][INFO] - Retrying request to /chat/completions in 49.000000 seconds
[2024-10-23 15:24:01,822][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:01,823][openai._base_client][INFO] - Retrying request to /chat/completions in 49.000000 seconds
[2024-10-23 15:24:01,921][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:01,926][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:01,945][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:01,953][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:01,955][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:01,995][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:01,997][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:02,035][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:02,129][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:02,267][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:02,268][openai._base_client][INFO] - Retrying request to /chat/completions in 49.000000 seconds
[2024-10-23 15:24:02,289][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:02,290][openai._base_client][INFO] - Retrying request to /chat/completions in 49.000000 seconds
[2024-10-23 15:24:02,291][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:02,292][openai._base_client][INFO] - Retrying request to /chat/completions in 49.000000 seconds
[2024-10-23 15:24:02,299][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:02,300][openai._base_client][INFO] - Retrying request to /chat/completions in 49.000000 seconds
[2024-10-23 15:24:02,301][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:02,302][openai._base_client][INFO] - Retrying request to /chat/completions in 49.000000 seconds
[2024-10-23 15:24:02,331][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:02,491][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:02,581][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:52,795][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:52,899][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:52,957][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:52,964][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:52,997][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:53,045][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:53,064][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:53,091][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:53,092][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:53,095][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:53,127][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:53,152][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:53,155][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:53,157][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:53,173][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:53,180][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:53,193][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:53,272][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 200 OK"
[2024-10-23 15:24:53,561][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:53,561][openai._base_client][INFO] - Retrying request to /chat/completions in 2.000000 seconds
[2024-10-23 15:24:53,563][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:53,564][openai._base_client][INFO] - Retrying request to /chat/completions in 2.000000 seconds
[2024-10-23 15:24:53,902][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:53,903][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:53,908][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:53,908][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:53,919][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:53,920][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:53,925][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:53,926][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:53,929][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:53,930][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:53,946][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:53,946][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:53,947][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:53,947][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:53,948][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:53,948][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:53,958][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:53,959][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:53,980][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:53,980][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:54,013][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:54,014][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:54,021][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:54,022][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:54,030][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:54,030][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:54,037][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:54,038][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:54,041][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:54,042][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:54,048][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:54,049][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:54,050][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:54,050][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
[2024-10-23 15:24:54,057][httpx][INFO] - HTTP Request: POST https://azure-openai-api.shenmishajing.workers.dev/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
[2024-10-23 15:24:54,058][openai._base_client][INFO] - Retrying request to /chat/completions in 1.000000 seconds
